accuracy,loss,val_accuracy,val_loss
0.6657999753952026,0.5937828421592712,0.8518000245094299,0.380405068397522
0.890749990940094,0.2871100604534149,0.8718000054359436,0.31605106592178345
0.9420499801635742,0.17084579169750214,0.8393999934196472,0.40707114338874817
